Province ID,District ID,Municipality ID,Municipality Name,Ward No,Area Name,Total Households,Total Population,Male Population,Female Population,local_level_code
2,15,3,Agnisair Krishna Sabaran Gaunpalika,2,Ward - 2,1032,4965,2396,2569,21501
2,15,3,Agnisair Krishna Sabaran Gaunpalika,3,Ward - 3,1023,4749,2366,2383,21501
2,15,3,Agnisair Krishna Sabaran Gaunpalika,4,Ward - 4,1545,7025,3439,3586,21501
2,15,3,Agnisair Krishna Sabaran Gaunpalika,5,Ward - 5,861,4673,2242,2431,21501
2,15,3,Agnisair Krishna Sabaran Gaunpalika,6,Ward - 6,1068,5211,2582,2629,21501
2,15,4,Rupani Gaunpalika,1,Ward - 1,1239,5959,2971,2988,21513
2,15,4,Rupani Gaunpalika,2,Ward - 2,1091,5334,2584,2750,21513
2,15,4,Rupani Gaunpalika,3,Ward - 3,1230,5787,2892,2895,21513
2,15,4,Rupani Gaunpalika,4,Ward - 4,505,2596,1292,1304,21513
2,15,4,Rupani Gaunpalika,5,Ward - 5,887,4124,2024,2100,21513
2,15,4,Rupani Gaunpalika,6,Ward - 6,1372,6077,2958,3119,21513
2,15,5,Shambhunath Municipality,1,Ward - 1,544,2393,1175,1218,21515
2,15,5,Shambhunath Municipality,2,Ward - 2,686,3198,1576,1622,21515
2,15,5,Shambhunath Municipality,3,Ward - 3,943,4306,2043,2263,21515
2,15,5,Shambhunath Municipality,4,Ward - 4,662,2803,1312,1491,21515
2,15,5,Shambhunath Municipality,5,Ward - 5,492,2205,1051,1154,21515
2,15,5,Shambhunath Municipality,6,Ward - 6,784,3776,1869,1907,21515
2,15,5,Shambhunath Municipality,7,Ward - 7,1073,5000,2392,2608,21515
2,15,5,Shambhunath Municipality,8,Ward - 8,678,3028,1401,1627,21515
2,15,5,Shambhunath Municipality,9,Ward - 9,532,2536,1226,1310,21515
2,15,5,Shambhunath Municipality,10,Ward - 10,395,1957,960,997,21515
2,15,5,Shambhunath Municipality,11,Ward - 11,586,2554,1163,1391,21515
2,15,5,Shambhunath Municipality,12,Ward - 12,1304,5878,2838,3040,21515
2,15,6,Khadak Municipality,1,Ward - 1,928,4067,2024,2043,21510
2,15,6,Khadak Municipality,2,Ward - 2,643,3086,1517,1569,21510
2,15,6,Khadak Municipality,3,Ward - 3,1273,5916,2797,3119,21510
2,15,6,Khadak Municipality,4,Ward - 4,957,4400,2048,2352,21510
2,15,6,Khadak Municipality,5,Ward - 5,1213,5765,2897,2868,21510
2,15,6,Khadak Municipality,6,Ward - 6,550,2769,1282,1487,21510
2,15,6,Khadak Municipality,7,Ward - 7,941,4259,2097,2162,21510
2,15,6,Khadak Municipality,8,Ward - 8,1079,5617,2845,2772,21510
2,15,6,Khadak Municipality,9,Ward - 9,1109,5640,2663,2977,21510
2,15,6,Khadak Municipality,10,Ward - 10,1046,4945,2345,2600,21510
2,15,6,Khadak Municipality,11,Ward - 11,1330,6314,2965,3349,21510
2,15,7,Surunga Municipality,1,Ward - 1,1060,4501,2103,2398,21516
2,15,7,Surunga Municipality,2,Ward - 2,1426,6241,2960,3281,21516
2,15,7,Surunga Municipality,3,Ward - 3,1189,5484,2704,2780,21516
2,15,7,Surunga Municipality,4,Ward - 4,1057,5190,2555,2635,21516
2,15,7,Surunga Municipality,5,Ward - 5,889,4550,2143,2407,21516
2,15,7,Surunga Municipality,6,Ward - 6,587,2943,1398,1545,21516
2,15,7,Surunga Municipality,7,Ward - 7,1196,5673,2701,2972,21516
2,15,7,Surunga Municipality,8,Ward - 8,1000,4600,2189,2411,21516
2,15,7,Surunga Municipality,9,Ward - 9,803,3895,1847,2048,21516
2,15,7,Surunga Municipality,10,Ward - 10,608,2926,1434,1492,21516
2,15,7,Surunga Municipality,11,Ward - 11,672,3457,1681,1776,21516
2,15,8,Balan-Bihul Gaunpalika,1,Ward - 1,806,3773,1916,1857,21502
2,15,8,Balan-Bihul Gaunpalika,2,Ward - 2,708,3260,1702,1558,21502
2,15,8,Balan-Bihul Gaunpalika,3,Ward - 3,1068,4839,2381,2458,21502
2,15,8,Balan-Bihul Gaunpalika,4,Ward - 4,949,4752,2318,2434,21502
2,15,8,Balan-Bihul Gaunpalika,5,Ward - 5,600,3044,1594,1450,21502
2,15,8,Balan-Bihul Gaunpalika,6,Ward - 6,817,3859,1912,1947,21502
2,15,9,Bode Barsain Municipality,1,Ward - 1,908,4170,2090,2080,21505
2,15,9,Bode Barsain Municipality,2,Ward - 2,1121,5235,2596,2639,21505
2,15,9,Bode Barsain Municipality,3,Ward - 3,1307,5935,2928,3007,21505
2,15,9,Bode Barsain Municipality,4,Ward - 4,350,1713,845,868,21505
2,15,9,Bode Barsain Municipality,5,Ward - 5,1197,6163,2956,3207,21505
2,15,9,Bode Barsain Municipality,6,Ward - 6,728,3178,1624,1554,21505
2,15,9,Bode Barsain Municipality,7,Ward - 7,953,4412,2169,2243,21505
2,15,9,Bode Barsain Municipality,8,Ward - 8,952,4523,2238,2285,21505
2,15,9,Bode Barsain Municipality,9,Ward - 9,1060,5266,2664,2602,21505
2,15,9,Bode Barsain Municipality,10,Ward - 10,1146,5422,2808,2614,21505
2,15,10,Dakneshwori Municipality,1,Ward - 1,861,4210,2152,2058,21507
2,15,10,Dakneshwori Municipality,2,Ward - 2,491,2424,1125,1299,21507
2,15,10,Dakneshwori Municipality,3,Ward - 3,1051,4741,2319,2422,21507
2,15,10,Dakneshwori Municipality,4,Ward - 4,451,2131,1065,1066,21507
2,15,10,Dakneshwori Municipality,5,Ward - 5,1393,6662,3330,3332,21507
2,15,10,Dakneshwori Municipality,6,Ward - 6,1195,5137,2541,2596,21507
2,15,10,Dakneshwori Municipality,7,Ward - 7,1119,5234,2557,2677,21507
2,15,10,Dakneshwori Municipality,8,Ward - 8,1477,7164,3587,3577,21507
2,15,10,Dakneshwori Municipality,9,Ward - 9,1244,6287,3167,3120,21507
2,15,10,Dakneshwori Municipality,10,Ward - 10,720,3749,1847,1902,21507
2,15,11,Rajgadh Gaunpalika,1,Ward - 1,890,4611,2360,2251,21503
2,15,11,Rajgadh Gaunpalika,2,Ward - 2,842,4022,1936,2086,21503
2,15,11,Rajgadh Gaunpalika,3,Ward - 3,1606,7238,3607,3631,21503
2,15,11,Rajgadh Gaunpalika,4,Ward - 4,1338,6761,3292,3469,21503
2,15,11,Rajgadh Gaunpalika,5,Ward - 5,765,3479,1743,1736,21503
2,15,11,Rajgadh Gaunpalika,6,Ward - 6,1234,6351,3179,3172,21503
2,15,12,Bishnupur Gaunpalika,1,Ward - 1,1595,8385,4198,4187,21504
2,15,12,Bishnupur Gaunpalika,2,Ward - 2,520,2425,1222,1203,21504
2,15,12,Bishnupur Gaunpalika,3,Ward - 3,471,2207,1097,1110,21504
2,15,12,Bishnupur Gaunpalika,4,Ward - 4,692,3410,1737,1673,21504
2,15,12,Bishnupur Gaunpalika,5,Ward - 5,499,2757,1435,1322,21504
2,15,12,Bishnupur Gaunpalika,6,Ward - 6,1084,5373,2784,2589,21504
2,15,12,Bishnupur Gaunpalika,7,Ward - 7,604,3146,1626,1520,21504
2,15,13,Rajbiraj Municipality,1,Ward - 1,1216,6708,3375,3333,21512
2,15,13,Rajbiraj Municipality,2,Ward - 2,1218,5852,2997,2855,21512
2,15,13,Rajbiraj Municipality,3,Ward - 3,477,2412,1236,1176,21512
2,15,13,Rajbiraj Municipality,4,Ward - 4,463,2747,1419,1328,21512
2,15,13,Rajbiraj Municipality,5,Ward - 5,577,2727,1416,1311,21512
2,15,13,Rajbiraj Municipality,6,Ward - 6,1331,6369,3234,3135,21512
2,15,13,Rajbiraj Municipality,7,Ward - 7,1082,5162,2719,2443,21512
2,15,13,Rajbiraj Municipality,8,Ward - 8,1138,5428,2864,2564,21512
2,15,13,Rajbiraj Municipality,9,Ward - 9,1514,7851,3932,3919,21512
2,15,13,Rajbiraj Municipality,10,Ward - 10,1027,4904,2387,2517,21512
2,15,13,Rajbiraj Municipality,11,Ward - 11,870,4239,2199,2040,21512
2,15,13,Rajbiraj Municipality,12,Ward - 12,629,3446,1786,1660,21512
2,15,13,Rajbiraj Municipality,13,Ward - 13,754,3714,1953,1761,21512
2,15,13,Rajbiraj Municipality,14,Ward - 14,555,2756,1394,1362,21512
2,15,13,Rajbiraj Municipality,15,Ward - 15,709,3612,1883,1729,21512
2,15,13,Rajbiraj Municipality,16,Ward - 16,573,2876,1490,1386,21512
2,15,14,Mahadewa Gaunpalika,1,Ward - 1,1493,7244,3630,3614,21511
2,15,14,Mahadewa Gaunpalika,2,Ward - 2,1311,6863,3571,3292,21511
2,15,14,Mahadewa Gaunpalika,3,Ward - 3,373,1649,817,832,21511
2,15,14,Mahadewa Gaunpalika,4,Ward - 4,1389,6294,3045,3249,21511
2,15,14,Mahadewa Gaunpalika,5,Ward - 5,930,4556,2275,2281,21511
2,15,14,Mahadewa Gaunpalika,6,Ward - 6,783,3709,1887,1822,21511
2,15,15,Tirahut Gaunpalika,1,Ward - 1,1019,4710,2374,2336,21518
2,15,15,Tirahut Gaunpalika,2,Ward - 2,760,3543,1776,1767,21518
2,15,15,Tirahut Gaunpalika,3,Ward - 3,1073,5217,2655,2562,21518
2,15,15,Tirahut Gaunpalika,4,Ward - 4,950,4433,2216,2217,21518
2,15,15,Tirahut Gaunpalika,5,Ward - 5,1314,6131,3035,3096,21518
2,15,16,Hanumannagar Kankalini Municipality,1,Ward - 1,1630,8194,4199,3995,21508
2,15,16,Hanumannagar Kankalini Municipality,2,Ward - 2,441,2092,1070,1022,21508
2,15,16,Hanumannagar Kankalini Municipality,3,Ward - 3,1209,6114,3147,2967,21508
2,15,16,Hanumannagar Kankalini Municipality,4,Ward - 4,1743,8127,4044,4083,21508
2,15,16,Hanumannagar Kankalini Municipality,5,Ward - 5,436,2165,1097,1068,21508
2,15,16,Hanumannagar Kankalini Municipality,6,Ward - 6,755,3813,1909,1904,21508
2,15,16,Hanumannagar Kankalini Municipality,7,Ward - 7,564,2622,1337,1285,21508
2,15,16,Hanumannagar Kankalini Municipality,8,Ward - 8,399,1940,966,974,21508
2,15,16,Hanumannagar Kankalini Municipality,9,Ward - 9,435,2293,1153,1140,21508
2,15,16,Hanumannagar Kankalini Municipality,10,Ward - 10,437,2221,1106,1115,21508
2,15,16,Hanumannagar Kankalini Municipality,11,Ward - 11,463,2416,1246,1170,21508
2,15,16,Hanumannagar Kankalini Municipality,12,Ward - 12,525,2541,1240,1301,21508
2,15,16,Hanumannagar Kankalini Municipality,13,Ward - 13,144,700,388,312,21508
2,15,16,Hanumannagar Kankalini Municipality,14,Ward - 14,1464,7558,3863,3695,21508
2,15,17,Tilathi Koiladi Gaunpalika,1,Ward - 1,768,3737,1899,1838,21517
2,15,17,Tilathi Koiladi Gaunpalika,2,Ward - 2,779,3921,2009,1912,21517
2,15,17,Tilathi Koiladi Gaunpalika,3,Ward - 3,1001,4979,2569,2410,21517
2,15,17,Tilathi Koiladi Gaunpalika,4,Ward - 4,910,4705,2452,2253,21517
2,15,17,Tilathi Koiladi Gaunpalika,5,Ward - 5,1234,5971,2955,3016,21517
2,15,17,Tilathi Koiladi Gaunpalika,6,Ward - 6,385,2032,1057,975,21517
2,15,17,Tilathi Koiladi Gaunpalika,7,Ward - 7,911,4497,2222,2275,21517
2,15,17,Tilathi Koiladi Gaunpalika,8,Ward - 8,780,3816,1968,1848,21517
2,15,18,Chhinnamasta Gaunpalika,1,Ward - 1,895,4484,2214,2270,21506
2,15,18,Chhinnamasta Gaunpalika,2,Ward - 2,833,4234,2181,2053,21506
2,15,18,Chhinnamasta Gaunpalika,3,Ward - 3,1394,6785,3416,3369,21506
2,15,18,Chhinnamasta Gaunpalika,4,Ward - 4,944,4249,2101,2148,21506
2,15,18,Chhinnamasta Gaunpalika,5,Ward - 5,767,3614,1851,1763,21506
2,15,18,Chhinnamasta Gaunpalika,6,Ward - 6,772,3810,1936,1874,21506
2,15,18,Chhinnamasta Gaunpalika,7,Ward - 7,565,2770,1401,1369,21506
2,16,1,Lahan Municipality,1,Ward - 1,1274,5907,2935,2972,21610
2,16,1,Lahan Municipality,2,Ward - 2,689,3316,1634,1682,21610
2,16,1,Lahan Municipality,3,Ward - 3,1192,5830,2962,2868,21610
2,16,1,Lahan Municipality,4,Ward - 4,806,4468,2281,2187,21610
2,16,1,Lahan Municipality,5,Ward - 5,966,4907,2467,2440,21610
2,16,1,Lahan Municipality,6,Ward - 6,532,2610,1309,1301,21610
2,16,1,Lahan Municipality,7,Ward - 7,465,2414,1230,1184,21610
2,16,1,Lahan Municipality,8,Ward - 8,650,3175,1635,1540,21610
2,16,1,Lahan Municipality,9,Ward - 9,469,2334,1154,1180,21610
2,16,1,Lahan Municipality,10,Ward - 10,755,3610,1869,1741,21610
2,16,1,Lahan Municipality,11,Ward - 11,743,3593,1708,1885,21610
2,16,1,Lahan Municipality,12,Ward - 12,716,3518,1745,1773,21610
2,16,1,Lahan Municipality,13,Ward - 13,960,4476,2153,2323,21610
2,16,1,Lahan Municipality,14,Ward - 14,551,2601,1289,1312,21610
2,16,1,Lahan Municipality,15,Ward - 15,1082,5174,2550,2624,21610
2,16,1,Lahan Municipality,16,Ward - 16,426,2105,1051,1054,21610
2,16,1,Lahan Municipality,17,Ward - 17,665,3337,1645,1692,21610
2,16,1,Lahan Municipality,18,Ward - 18,1290,6723,3184,3539,21610
2,16,1,Lahan Municipality,19,Ward - 19,963,4906,2425,2481,21610
2,16,1,Lahan Municipality,20,Ward - 20,776,3820,1879,1941,21610
2,16,1,Lahan Municipality,21,Ward - 21,811,4254,2145,2109,21610
2,16,1,Lahan Municipality,22,Ward - 22,1245,6360,3084,3276,21610
2,16,1,Lahan Municipality,23,Ward - 23,1013,5058,2481,2577,21610
2,16,1,Lahan Municipality,24,Ward - 24,1538,7535,3752,3783,21610
2,16,2,Dhangadhimai Municipality,1,Ward - 1,616,2947,1409,1538,21606
2,16,2,Dhangadhimai Municipality,2,Ward - 2,709,3316,1564,1752,21606
2,16,2,Dhangadhimai Municipality,3,Ward - 3,995,4595,2163,2432,21606
2,16,2,Dhangadhimai Municipality,4,Ward - 4,513,2642,1269,1373,21606
2,16,2,Dhangadhimai Municipality,5,Ward - 5,729,3785,1825,1960,21606
2,16,2,Dhangadhimai Municipality,6,Ward - 6,705,3478,1719,1759,21606
2,16,2,Dhangadhimai Municipality,7,Ward - 7,703,3703,1835,1868,21606
2,16,2,Dhangadhimai Municipality,8,Ward - 8,685,3558,1784,1774,21606
2,16,2,Dhangadhimai Municipality,9,Ward - 9,659,3328,1607,1721,21606
2,16,2,Dhangadhimai Municipality,10,Ward - 10,944,4700,2383,2317,21606
2,16,2,Dhangadhimai Municipality,11,Ward - 11,1076,5296,2621,2675,21606
2,16,2,Dhangadhimai Municipality,12,Ward - 12,1109,4936,2395,2541,21606
2,16,2,Dhangadhimai Municipality,13,Ward - 13,825,4259,2082,2177,21606
2,16,2,Dhangadhimai Municipality,14,Ward - 14,574,2812,1382,1430,21606
2,16,3,Golbazar Municipality,1,Ward - 1,831,4230,2087,2143,21607
2,16,3,Golbazar Municipality,2,Ward - 2,1213,5727,2858,2869,21607
2,16,3,Golbazar Municipality,3,Ward - 3,1127,4965,2425,2540,21607
2,16,3,Golbazar Municipality,4,Ward - 4,1383,6756,3459,3297,21607
2,16,3,Golbazar Municipality,5,Ward - 5,604,2995,1452,1543,21607
2,16,3,Golbazar Municipality,6,Ward - 6,1805,8378,4212,4166,21607
2,16,3,Golbazar Municipality,7,Ward - 7,656,3109,1541,1568,21607
2,16,3,Golbazar Municipality,8,Ward - 8,849,4167,2081,2086,21607
2,16,3,Golbazar Municipality,9,Ward - 9,676,3420,1688,1732,21607
2,16,3,Golbazar Municipality,10,Ward - 10,572,3052,1507,1545,21607
2,16,3,Golbazar Municipality,11,Ward - 11,1184,6098,2937,3161,21607
2,16,3,Golbazar Municipality,12,Ward - 12,1176,6014,2960,3054,21607
2,16,3,Golbazar Municipality,13,Ward - 13,1057,4974,2404,2570,21607
2,16,4,Mirchaiya Municipality,1,Ward - 1,1144,5350,2491,2859,21612
2,16,4,Mirchaiya Municipality,2,Ward - 2,908,4426,2122,2304,21612
2,16,4,Mirchaiya Municipality,3,Ward - 3,993,5034,2558,2476,21612
2,16,4,Mirchaiya Municipality,4,Ward - 4,840,4156,2100,2056,21612
2,16,4,Mirchaiya Municipality,5,Ward - 5,1473,7027,3584,3443,21612
2,16,4,Mirchaiya Municipality,6,Ward - 6,1568,7282,3794,3488,21612
2,16,4,Mirchaiya Municipality,7,Ward - 7,809,3920,1920,2000,21612
2,16,4,Mirchaiya Municipality,8,Ward - 8,609,2987,1517,1470,21612
2,16,4,Mirchaiya Municipality,9,Ward - 9,927,4411,2161,2250,21612
2,16,4,Mirchaiya Municipality,10,Ward - 10,1102,5539,2739,2800,21612
2,16,4,Mirchaiya Municipality,11,Ward - 11,1081,5424,2701,2723,21612
2,16,4,Mirchaiya Municipality,12,Ward - 12,796,3869,1884,1985,21612
2,16,5,Karjanha Municipality,1,Ward - 1,610,2709,1258,1451,21609
2,16,5,Karjanha Municipality,2,Ward - 2,1077,5045,2483,2562,21609
2,16,5,Karjanha Municipality,3,Ward - 3,965,4428,2134,2294,21609
2,16,5,Karjanha Municipality,4,Ward - 4,681,2881,1398,1483,21609
2,16,5,Karjanha Municipality,5,Ward - 5,557,2603,1261,1342,21609
2,16,5,Karjanha Municipality,6,Ward - 6,949,4323,2133,2190,21609
2,16,5,Karjanha Municipality,7,Ward - 7,881,4153,2017,2136,21609
2,16,5,Karjanha Municipality,8,Ward - 8,627,3070,1419,1651,21609
2,16,5,Karjanha Municipality,9,Ward - 9,531,2577,1233,1344,21609
2,16,5,Karjanha Municipality,10,Ward - 10,756,3672,1786,1886,21609
2,16,5,Karjanha Municipality,11,Ward - 11,655,3096,1527,1569,21609
2,16,6,Kalyanpur Municipality,1,Ward - 1,878,4194,1906,2288,21608
2,16,6,Kalyanpur Municipality,2,Ward - 2,669,3207,1478,1729,21608
2,16,6,Kalyanpur Municipality,3,Ward - 3,1042,4969,2345,2624,21608
2,16,6,Kalyanpur Municipality,4,Ward - 4,1236,6119,3009,3110,21608
2,16,6,Kalyanpur Municipality,5,Ward - 5,943,4587,2199,2388,21608
2,16,6,Kalyanpur Municipality,6,Ward - 6,437,2141,1018,1123,21608
2,16,6,Kalyanpur Municipality,7,Ward - 7,1003,4695,2219,2476,21608
2,16,6,Kalyanpur Municipality,8,Ward - 8,1110,5582,2718,2864,21608
2,16,6,Kalyanpur Municipality,9,Ward - 9,882,4430,2164,2266,21608
2,16,6,Kalyanpur Municipality,10,Ward - 10,1364,7035,3330,3705,21608
2,16,6,Kalyanpur Municipality,11,Ward - 11,973,4811,2414,2397,21608
2,16,6,Kalyanpur Municipality,12,Ward - 12,1298,7102,3398,3704,21608
2,16,7,Naraha Gaunpalika,1,Ward - 1,873,4574,2234,2340,21613
2,16,7,Naraha Gaunpalika,2,Ward - 2,548,2721,1361,1360,21613
2,16,7,Naraha Gaunpalika,3,Ward - 3,1034,5950,2947,3003,21613
2,16,7,Naraha Gaunpalika,4,Ward - 4,871,4217,2091,2126,21613
2,16,7,Naraha Gaunpalika,5,Ward - 5,1047,5298,2631,2667,21613
2,16,8,Bishnupur Gaunpalika,1,Ward - 1,1272,6564,3345,3219,21605
2,16,8,Bishnupur Gaunpalika,2,Ward - 2,504,2649,1327,1322,21605
2,16,8,Bishnupur Gaunpalika,3,Ward - 3,715,3371,1640,1731,21605
2,16,8,Bishnupur Gaunpalika,4,Ward - 4,1132,5651,2832,2819,21605
2,16,8,Bishnupur Gaunpalika,5,Ward - 5,943,4546,2177,2369,21605
2,16,9,Arnama Gaunpalika,1,Ward - 1,1432,7935,3719,4216,21601
2,16,9,Arnama Gaunpalika,2,Ward - 2,726,3611,1731,1880,21601
2,16,9,Arnama Gaunpalika,3,Ward - 3,1448,7573,3784,3789,21601
2,16,9,Arnama Gaunpalika,4,Ward - 4,682,3774,1833,1941,21601
2,16,9,Arnama Gaunpalika,5,Ward - 5,891,5006,2525,2481,21601
2,16,10,Sukhipur Municipality,1,Ward - 1,646,3239,1649,1590,21617
2,16,10,Sukhipur Municipality,2,Ward - 2,1068,5521,2741,2780,21617
2,16,10,Sukhipur Municipality,3,Ward - 3,726,3997,1963,2034,21617
2,16,10,Sukhipur Municipality,4,Ward - 4,773,3908,1906,2002,21617
2,16,10,Sukhipur Municipality,5,Ward - 5,930,4768,2278,2490,21617
2,16,10,Sukhipur Municipality,6,Ward - 6,768,3682,1859,1823,21617
2,16,10,Sukhipur Municipality,7,Ward - 7,736,3602,1803,1799,21617
2,16,10,Sukhipur Municipality,8,Ward - 8,1149,5834,2907,2927,21617
2,16,10,Sukhipur Municipality,9,Ward - 9,583,2758,1315,1443,21617
2,16,10,Sukhipur Municipality,10,Ward - 10,942,4724,2356,2368,21617
2,16,11,Laxmipur Patari Gaunpalika,1,Ward - 1,908,4680,2274,2406,21611
2,16,11,Laxmipur Patari Gaunpalika,2,Ward - 2,831,4223,1989,2234,21611
2,16,11,Laxmipur Patari Gaunpalika,3,Ward - 3,883,4588,2223,2365,21611
2,16,11,Laxmipur Patari Gaunpalika,4,Ward - 4,1050,5391,2637,2754,21611
2,16,11,Laxmipur Patari Gaunpalika,5,Ward - 5,998,5352,2572,2780,21611
2,16,11,Laxmipur Patari Gaunpalika,6,Ward - 6,1374,6884,3373,3511,21611
2,16,12,Sakhuwa Nankarkatti Gaunpalika,1,Ward - 1,760,3869,1823,2046,21615
2,16,12,Sakhuwa Nankarkatti Gaunpalika,2,Ward - 2,726,3416,1674,1742,21615
2,16,12,Sakhuwa Nankarkatti Gaunpalika,3,Ward - 3,1143,5230,2635,2595,21615
2,16,12,Sakhuwa Nankarkatti Gaunpalika,4,Ward - 4,741,3716,1828,1888,21615
2,16,12,Sakhuwa Nankarkatti Gaunpalika,5,Ward - 5,866,4613,2246,2367,21615
2,16,13,Bhagawanpur Gaunpalika,1,Ward - 1,964,4869,2397,2472,21604
2,16,13,Bhagawanpur Gaunpalika,2,Ward - 2,1262,6571,3276,3295,21604
2,16,13,Bhagawanpur Gaunpalika,3,Ward - 3,744,3634,1740,1894,21604
2,16,13,Bhagawanpur Gaunpalika,4,Ward - 4,925,4992,2505,2487,21604
2,16,13,Bhagawanpur Gaunpalika,5,Ward - 5,711,3314,1563,1751,21604
2,16,14,Nawarajpur Gaunpalika,1,Ward - 1,1086,5221,2537,2684,21614
2,16,14,Nawarajpur Gaunpalika,2,Ward - 2,409,1967,926,1041,21614
2,16,14,Nawarajpur Gaunpalika,3,Ward - 3,850,3975,1982,1993,21614
2,16,14,Nawarajpur Gaunpalika,4,Ward - 4,872,4470,2269,2201,21614
2,16,14,Nawarajpur Gaunpalika,5,Ward - 5,1009,5155,2475,2680,21614
2,16,15,Bariyarpatti Gaunpalika,1,Ward - 1,1358,7625,3778,3847,21603
2,16,15,Bariyarpatti Gaunpalika,2,Ward - 2,987,5296,2651,2645,21603
2,16,15,Bariyarpatti Gaunpalika,3,Ward - 3,1219,5814,2816,2998,21603
2,16,15,Bariyarpatti Gaunpalika,4,Ward - 4,1020,5379,2690,2689,21603
2,16,15,Bariyarpatti Gaunpalika,5,Ward - 5,1102,5598,2781,2817,21603
2,16,16,Aurahi Gaunpalika,1,Ward - 1,697,3530,1795,1735,21602
2,16,16,Aurahi Gaunpalika,2,Ward - 2,893,4323,2167,2156,21602
2,16,16,Aurahi Gaunpalika,3,Ward - 3,1428,7062,3513,3549,21602
2,16,16,Aurahi Gaunpalika,4,Ward - 4,1138,5362,2632,2730,21602
2,16,16,Aurahi Gaunpalika,5,Ward - 5,1313,6201,3059,3142,21602
2,16,17,Siraha Municipality,1,Ward - 1,505,2616,1311,1305,21616
2,16,17,Siraha Municipality,2,Ward - 2,1017,5177,2560,2617,21616
2,16,17,Siraha Municipality,3,Ward - 3,501,2374,1130,1244,21616
2,16,17,Siraha Municipality,4,Ward - 4,673,3741,1737,2004,21616
2,16,17,Siraha Municipality,5,Ward - 5,674,3452,1682,1770,21616
2,16,17,Siraha Municipality,6,Ward - 6,901,4175,2009,2166,21616
2,16,17,Siraha Municipality,7,Ward - 7,833,4328,2186,2142,21616
2,16,17,Siraha Municipality,8,Ward - 8,604,2857,1416,1441,21616
2,16,17,Siraha Municipality,9,Ward - 9,845,4370,2204,2166,21616
2,16,17,Siraha Municipality,10,Ward - 10,791,4024,1907,2117,21616
2,16,17,Siraha Municipality,11,Ward - 11,805,3926,1859,2067,21616
2,16,17,Siraha Municipality,12,Ward - 12,1460,7220,3360,3860,21616
2,16,17,Siraha Municipality,13,Ward - 13,587,2979,1468,1511,21616
2,16,17,Siraha Municipality,14,Ward - 14,893,4199,2047,2152,21616
2,16,17,Siraha Municipality,15,Ward - 15,736,3630,1820,1810,21616
2,16,17,Siraha Municipality,16,Ward - 16,883,4835,2329,2506,21616
2,16,17,Siraha Municipality,17,Ward - 17,877,4266,2140,2126,21616
2,16,17,Siraha Municipality,18,Ward - 18,951,5120,2614,2506,21616
2,16,17,Siraha Municipality,19,Ward - 19,1351,6703,3404,3299,21616
2,16,17,Siraha Municipality,20,Ward - 20,1233,6085,2933,3152,21616
2,16,17,Siraha Municipality,21,Ward - 21,740,3939,1957,1982,21616
2,16,17,Siraha Municipality,22,Ward - 22,1057,5394,2680,2714,21616
2,17,1,Ganeshman Charnath Municipality,1,Ward - 1,1276,6182,2991,3191,21707
2,17,1,Ganeshman Charnath Municipality,2,Ward - 2,948,4639,2170,2469,21707
2,17,1,Ganeshman Charnath Municipality,3,Ward - 3,1017,4871,2337,2534,21707
2,17,1,Ganeshman Charnath Municipality,4,Ward - 4,800,3831,1918,1913,21707
2,17,1,Ganeshman Charnath Municipality,5,Ward - 5,1248,5281,2584,2697,21707
2,17,1,Ganeshman Charnath Municipality,6,Ward - 6,718,3707,1815,1892,21707
2,17,1,Ganeshman Charnath Municipality,7,Ward - 7,636,3163,1567,1596,21707
2,17,1,Ganeshman Charnath Municipality,8,Ward - 8,497,2517,1249,1268,21707
2,17,1,Ganeshman Charnath Municipality,9,Ward - 9,880,4329,2119,2210,21707
2,17,1,Ganeshman Charnath Municipality,10,Ward - 10,679,3297,1603,1694,21707
2,17,1,Ganeshman Charnath Municipality,11,Ward - 11,468,2265,1072,1193,21707
2,17,2,Dhanushadham Municipality,1,Ward - 1,1106,5527,2741,2786,21706
2,17,2,Dhanushadham Municipality,2,Ward - 2,1060,5451,2664,2787,21706
2,17,2,Dhanushadham Municipality,3,Ward - 3,1305,6399,2994,3405,21706
2,17,2,Dhanushadham Municipality,4,Ward - 4,818,4065,1852,2213,21706
2,17,2,Dhanushadham Municipality,5,Ward - 5,1502,7922,3991,3931,21706
2,17,2,Dhanushadham Municipality,6,Ward - 6,1083,5498,2737,2761,21706
2,17,2,Dhanushadham Municipality,7,Ward - 7,1319,6414,3030,3384,21706
2,17,2,Dhanushadham Municipality,8,Ward - 8,929,4173,2019,2154,21706
2,17,2,Dhanushadham Municipality,9,Ward - 9,1466,6575,3157,3418,21706
2,17,3,Mithila Municipality,1,Ward - 1,731,3581,1875,1706,21713
2,17,3,Mithila Municipality,2,Ward - 2,1258,5967,2977,2990,21713
2,17,3,Mithila Municipality,3,Ward - 3,1245,6115,3080,3035,21713
2,17,3,Mithila Municipality,4,Ward - 4,641,2784,1351,1433,21713
2,17,3,Mithila Municipality,5,Ward - 5,552,2973,1514,1459,21713
2,17,3,Mithila Municipality,6,Ward - 6,1273,6162,3138,3024,21713
2,17,3,Mithila Municipality,7,Ward - 7,902,3987,2013,1974,21713
2,17,3,Mithila Municipality,8,Ward - 8,961,4289,2087,2202,21713
2,17,3,Mithila Municipality,9,Ward - 9,1019,4440,2212,2228,21713
